timestamp,Soil humidity 1,Air temperature (C),Air humidity (%),Pressure (KPa)
24/02/2019 19:00,63.72,27.86,8.16,101.07
24/02/2019 19:05,63.69,27.76,7.35,101.07
24/02/2019 19:10,63.67,27.68,6.88,101.07
24/02/2019 19:15,63.64,27.61,6.41,101.07
24/02/2019 19:20,63.61,27.42,6.67,101.06
24/02/2019 19:25,63.58,27.23,6.93,101.06
24/02/2019 19:30,63.56,26.97,7.48,101.06
24/02/2019 19:35,63.53,26.71,8.02,101.06
24/02/2019 19:40,63.5,26.63,8.32,101.07
24/02/2019 19:45,63.47,26.55,8.63,101.08
24/02/2019 19:50,63.44,26.44,8.72,101.08
24/02/2019 19:55,63.42,26.32,8.81,101.09
24/02/2019 20:00,63.39,26.12,9,101.1
24/02/2019 20:05,63.36,25.93,9.18,101.11
24/02/2019 20:10,63.33,25.96,9.11,101.12
24/02/2019 20:15,63.31,26,9.04,101.13
24/02/2019 20:20,63.28,26.05,8.93,101.14
24/02/2019 20:25,63.25,26.1,8.81,101.14
24/02/2019 20:30,63.22,26.05,8.85,101.15
24/02/2019 20:35,63.19,26,8.88,101.15
24/02/2019 20:40,63.17,25.92,9.12,101.16
24/02/2019 20:45,63.14,25.85,9.35,101.16
24/02/2019 20:50,63.11,25.72,9.66,101.18
24/02/2019 20:55,63.08,25.6,9.97,101.19
24/02/2019 21:00,63.06,25.54,10.24,101.2
24/02/2019 21:05,63.03,25.49,10.5,101.2
24/02/2019 21:10,63,25.43,10.95,101.2
24/02/2019 21:15,63,25.37,11.4,101.21
24/02/2019 21:20,63,25.14,11.9,101.22
24/02/2019 21:25,63,24.91,12.4,101.22
24/02/2019 21:30,63,24.66,12.8,101.22
24/02/2019 21:35,63,24.4,13.2,101.23
24/02/2019 21:40,63,24.4,13.39,101.23
24/02/2019 21:45,63,24.4,13.58,101.23
24/02/2019 21:50,63,24.26,14.26,101.24
24/02/2019 21:55,63,24.13,14.94,101.24
24/02/2019 22:00,63,24.04,15.38,101.25
24/02/2019 22:05,63,23.95,15.81,101.26
24/02/2019 22:10,63,23.87,16.02,101.26
24/02/2019 22:15,63,23.79,16.23,101.27
24/02/2019 22:20,63,23.65,16.53,101.27
24/02/2019 22:25,63,23.51,16.83,101.27
24/02/2019 22:30,63,23.47,16.6,101.27
24/02/2019 22:35,63,23.43,16.38,101.27
24/02/2019 22:40,63,23.22,16.54,101.27
24/02/2019 22:45,63,23.01,16.69,101.27
24/02/2019 22:50,63,23.06,16.48,101.26
24/02/2019 22:55,63,23.11,16.28,101.26
24/02/2019 23:00,63,23,16.45,101.26
24/02/2019 23:05,63,22.89,16.63,101.26
24/02/2019 23:10,63,22.64,16.92,101.26
24/02/2019 23:15,63,22.39,17.22,101.27
24/02/2019 23:20,63,22.36,17.12,101.27
24/02/2019 23:25,63,22.33,17.01,101.27
24/02/2019 23:30,63,22.3,16.97,101.28
24/02/2019 23:35,63,22.27,16.92,101.28
24/02/2019 23:40,63,22.2,17.72,101.28
24/02/2019 23:45,63,22.12,18.52,101.28
24/02/2019 23:50,63,22.08,19.08,101.28
24/02/2019 23:55,63,22.03,19.64,101.28
25/02/2019 0:00,63,21.72,21.18,101.28
25/02/2019 0:05,63,21.41,22.71,101.28
25/02/2019 0:10,63,21.23,23.61,101.28
25/02/2019 0:15,62.97,21.05,24.51,101.28
25/02/2019 0:20,62.94,21.11,24.38,101.28
25/02/2019 0:25,62.92,21.17,24.25,101.28
25/02/2019 0:30,62.89,21.13,23.97,101.28
25/02/2019 0:35,62.86,21.1,23.7,101.28
25/02/2019 0:40,62.83,21.06,23.42,101.27
25/02/2019 0:45,62.81,21.02,23.14,101.27
25/02/2019 0:50,62.78,20.85,23.42,101.27
25/02/2019 0:55,62.75,20.67,23.69,101.26
25/02/2019 1:00,62.72,20.5,23.96,101.26
25/02/2019 1:05,62.69,20.33,24.24,101.26
25/02/2019 1:10,62.67,20.29,24.1,101.25
25/02/2019 1:15,62.64,20.25,23.97,101.24
25/02/2019 1:20,62.61,20.19,23.94,101.24
25/02/2019 1:25,62.58,20.13,23.91,101.24
25/02/2019 1:30,62.56,20.07,23.88,101.24
25/02/2019 1:35,62.53,19.9,24.06,101.24
25/02/2019 1:40,62.5,19.74,24.25,101.23
25/02/2019 1:45,62.47,19.66,24.32,101.24
25/02/2019 1:50,62.44,19.58,24.4,101.24
25/02/2019 1:55,62.42,19.34,25.15,101.24
25/02/2019 2:00,62.39,19.1,25.9,101.23
25/02/2019 2:05,62.36,19.09,25.85,101.22
25/02/2019 2:10,62.33,19.08,25.81,101.22
25/02/2019 2:15,62.31,19.01,25.6,101.21
25/02/2019 2:20,62.28,18.94,25.39,101.2
25/02/2019 2:25,62.25,18.96,24.76,101.2
25/02/2019 2:30,62.22,18.99,24.14,101.19
25/02/2019 2:35,62.19,19.02,23.64,101.18
25/02/2019 2:40,62.17,19.04,23.13,101.17
25/02/2019 2:45,62.14,18.98,22.65,101.17
25/02/2019 2:50,62.11,18.93,22.17,101.17
25/02/2019 2:55,62.08,18.99,21.66,101.16
25/02/2019 3:00,62.06,19.06,21.14,101.15
25/02/2019 3:05,62.03,19.07,20.74,101.15
25/02/2019 3:10,62,19.08,20.33,101.14
25/02/2019 3:15,62,19.02,20.26,101.14
25/02/2019 3:20,62,18.95,20.18,101.13
25/02/2019 3:25,62,18.78,20.86,101.12
25/02/2019 3:30,62,18.61,21.54,101.12
25/02/2019 3:35,62,18.52,21.96,101.12
25/02/2019 3:40,62,18.44,22.38,101.12
25/02/2019 3:45,62,18.35,22.81,101.12
25/02/2019 3:50,62,18.26,23.23,101.12
25/02/2019 3:55,62,18.38,22.28,101.12
25/02/2019 4:00,62,18.49,21.32,101.11
25/02/2019 4:05,62,18.52,20.45,101.1
25/02/2019 4:10,62,18.55,19.59,101.1
25/02/2019 4:15,62,18.54,19.21,101.1
25/02/2019 4:20,62,18.52,18.83,101.1
25/02/2019 4:25,62,18.4,19.38,101.1
25/02/2019 4:30,62,18.28,19.93,101.11
25/02/2019 4:35,62,18.04,20.98,101.12
25/02/2019 4:40,62,17.8,22.04,101.12
25/02/2019 4:45,62,17.65,22.72,101.12
25/02/2019 4:50,62,17.5,23.41,101.11
25/02/2019 4:55,62,17.38,23.49,101.11
25/02/2019 5:00,62,17.27,23.57,101.11
25/02/2019 5:05,62,17.28,22.52,101.11
25/02/2019 5:10,62,17.29,21.48,101.11
25/02/2019 5:15,62,17.37,20.2,101.11
25/02/2019 5:20,62,17.45,18.92,101.11
25/02/2019 5:25,62,17.56,18.41,101.11
25/02/2019 5:30,62,17.68,17.9,101.11
25/02/2019 5:35,62,17.7,17.65,101.11
25/02/2019 5:40,62,17.71,17.4,101.11
25/02/2019 5:45,62,17.55,17.57,101.11
25/02/2019 5:50,62,17.38,17.74,101.11
25/02/2019 5:55,62,17.29,17.83,101.12
25/02/2019 6:00,62,17.21,17.92,101.12
25/02/2019 6:05,62,17.12,18.01,101.13
25/02/2019 6:10,62,16.96,18.41,101.14
25/02/2019 6:15,62,16.81,18.81,101.14
25/02/2019 6:20,61.94,16.89,18.82,101.14
25/02/2019 6:25,61.89,16.96,18.84,101.15
25/02/2019 6:30,61.83,17.04,18.86,101.16
25/02/2019 6:35,61.78,17.12,18.87,101.16
25/02/2019 6:40,61.72,17.03,19.08,101.17
25/02/2019 6:45,61.67,16.94,19.28,101.18
25/02/2019 6:50,61.61,16.76,19.88,101.18
25/02/2019 6:55,61.56,16.59,20.48,101.19
25/02/2019 7:00,61.5,16.55,20.8,101.2
25/02/2019 7:05,61.44,16.51,21.12,101.2
25/02/2019 7:10,61.39,16.33,21.62,101.2
25/02/2019 7:15,61.33,16.14,22.11,101.21
25/02/2019 7:20,61.28,16,22.56,101.22
25/02/2019 7:25,61.22,15.85,23.01,101.23
25/02/2019 7:30,61.17,15.77,23.2,101.24
25/02/2019 7:35,61.11,15.69,23.38,101.26
25/02/2019 7:40,61.06,15.89,22.62,101.26
25/02/2019 7:45,61,16.09,21.85,101.27
25/02/2019 7:50,60.94,16.4,21.06,101.26
25/02/2019 7:55,60.89,16.72,20.26,101.26
25/02/2019 8:00,60.83,16.99,20.1,101.26
25/02/2019 8:05,60.78,17.26,19.94,101.26
25/02/2019 8:10,60.72,17.7,19.34,101.27
25/02/2019 8:15,60.67,18.15,18.75,101.28
25/02/2019 8:20,60.61,18.73,17.99,101.28
25/02/2019 8:25,60.56,19.31,17.24,101.29
25/02/2019 8:30,60.5,19.94,16.27,101.3
25/02/2019 8:35,60.44,20.57,15.31,101.31
25/02/2019 8:40,60.39,21.18,14.57,101.32
25/02/2019 8:45,60.33,21.8,13.83,101.33
25/02/2019 8:50,60.28,22.41,13.09,101.34
25/02/2019 8:55,60.22,23.02,12.35,101.35
25/02/2019 9:00,60.17,23.67,11.86,101.36
25/02/2019 9:05,60.11,24.32,11.37,101.37
25/02/2019 9:10,60.06,24.96,10.36,101.37
25/02/2019 9:15,60,25.6,9.34,101.37
25/02/2019 9:20,59.97,26.06,8.85,101.38
25/02/2019 9:25,59.94,26.52,8.36,101.39
25/02/2019 9:30,59.92,27.06,8.13,101.4
25/02/2019 9:35,59.89,27.59,7.9,101.4
25/02/2019 9:40,59.86,28.14,6.9,101.41
25/02/2019 9:45,59.83,28.69,5.91,101.42
25/02/2019 9:50,59.81,29.15,5.4,101.43
25/02/2019 9:55,59.78,29.61,4.88,101.43
25/02/2019 10:00,59.75,29.88,4.65,101.43
25/02/2019 10:05,59.72,30.14,4.42,101.43
25/02/2019 10:10,59.69,30.54,4,101.43
25/02/2019 10:15,59.67,30.95,3.57,101.43
25/02/2019 10:20,59.64,31.38,3.64,101.44
25/02/2019 10:25,59.61,31.8,3.7,101.45
25/02/2019 10:30,59.58,31.78,3.57,101.45
25/02/2019 10:35,59.56,31.77,3.44,101.45
25/02/2019 10:40,59.53,31.76,3.31,101.45
25/02/2019 10:45,59.5,31.74,3.18,101.45
25/02/2019 10:50,59.47,32.4,2.96,101.45
25/02/2019 10:55,59.44,33.06,2.74,101.45
25/02/2019 11:00,59.42,32.97,2.66,101.44
25/02/2019 11:05,59.39,32.87,2.58,101.43
25/02/2019 11:10,59.36,32.99,2.55,101.43
25/02/2019 11:15,59.33,33.11,2.53,101.43
25/02/2019 11:20,59.31,33.34,2.51,101.44
25/02/2019 11:25,59.28,33.57,2.5,101.44
25/02/2019 11:30,59.25,34,2.54,101.43
25/02/2019 11:35,59.22,34.44,2.59,101.42
25/02/2019 11:40,59.19,34.4,2.24,101.4
25/02/2019 11:45,59.17,34.37,1.9,101.39
25/02/2019 11:50,59.14,34.41,1.92,101.39
25/02/2019 11:55,59.11,34.45,1.93,101.39
25/02/2019 12:00,59.08,34.67,1.91,101.38
25/02/2019 12:05,59.06,34.9,1.89,101.38
25/02/2019 12:10,59.03,34.7,1.82,101.36
25/02/2019 12:15,59,34.49,1.75,101.35
25/02/2019 12:20,58.97,34.98,1.69,101.34
25/02/2019 12:25,58.95,35.48,1.64,101.34
25/02/2019 12:30,58.92,35.34,1.58,101.34
25/02/2019 12:35,58.89,35.21,1.52,101.33
25/02/2019 12:40,58.86,35.16,1.32,101.32
25/02/2019 12:45,58.84,35.12,1.12,101.32
25/02/2019 12:50,58.81,34.67,1.44,101.32
25/02/2019 12:55,58.78,34.23,1.77,101.31
25/02/2019 13:00,58.76,33.94,1.86,101.3
25/02/2019 13:05,58.73,33.64,1.95,101.3
25/02/2019 13:10,58.7,33.12,2.01,101.29
25/02/2019 13:15,58.68,32.59,2.07,101.28
25/02/2019 13:20,58.65,32.66,2.25,101.27
25/02/2019 13:25,58.62,32.72,2.43,101.26
25/02/2019 13:30,58.59,33.04,2.04,101.25
25/02/2019 13:35,58.57,33.36,1.66,101.24
25/02/2019 13:40,58.54,33.53,1.4,101.24
25/02/2019 13:45,58.51,33.71,1.14,101.24
25/02/2019 13:50,58.49,33.86,1.1,101.23
25/02/2019 13:55,58.46,34,1.05,101.22
25/02/2019 14:00,58.43,33.9,1.04,101.21
25/02/2019 14:05,58.41,33.8,1.04,101.2
25/02/2019 14:10,58.38,33.67,1.16,101.19
25/02/2019 14:15,58.35,33.54,1.27,101.18
25/02/2019 14:20,58.32,33.68,1.48,101.17
25/02/2019 14:25,58.3,33.82,1.68,101.16
25/02/2019 14:30,58.27,33.63,1.68,101.16
25/02/2019 14:35,58.24,33.44,1.69,101.16
25/02/2019 14:40,58.22,33.38,1.66,101.16
25/02/2019 14:45,58.19,33.31,1.63,101.15
25/02/2019 14:50,58.16,33.3,1.38,101.15
25/02/2019 14:55,58.14,33.29,1.14,101.14
25/02/2019 15:00,58.11,33.02,1.32,101.13
25/02/2019 15:05,58.08,32.76,1.5,101.12
25/02/2019 15:10,58.05,32.78,1.39,101.12
25/02/2019 15:15,58.03,32.79,1.28,101.11
25/02/2019 15:20,58,32.92,1.28,101.1
25/02/2019 15:25,57.97,33.04,1.29,101.1
25/02/2019 15:30,57.94,33.02,1.3,101.1
25/02/2019 15:35,57.92,33.01,1.31,101.1
25/02/2019 15:40,57.89,33.07,1.04,101.1
25/02/2019 15:45,57.86,33.13,0.76,101.09
25/02/2019 15:50,57.83,33.08,0.7,101.08
25/02/2019 15:55,57.81,33.02,0.64,101.08
25/02/2019 16:00,57.78,32.92,0.74,101.07
25/02/2019 16:05,57.75,32.82,0.85,101.07
25/02/2019 16:10,57.72,32.77,1.14,101.06
25/02/2019 16:15,57.69,32.72,1.42,101.06
25/02/2019 16:20,57.67,32.63,1.28,101.06
25/02/2019 16:25,57.64,32.54,1.14,101.06
25/02/2019 16:30,57.61,32.6,1,101.06
25/02/2019 16:35,57.58,32.65,0.86,101.05
25/02/2019 16:40,57.56,32.45,0.86,101.04
25/02/2019 16:45,57.53,32.25,0.86,101.04
25/02/2019 16:50,57.5,32.22,0.84,101.04
25/02/2019 16:55,57.47,32.19,0.81,101.04
25/02/2019 17:00,57.44,32.17,0.7,101.04
25/02/2019 17:05,57.42,32.15,0.59,101.03
25/02/2019 17:10,57.39,32.06,0.89,101.02
25/02/2019 17:15,57.36,31.97,1.19,101.02
25/02/2019 17:20,57.33,31.84,1.06,101.02
25/02/2019 17:25,57.31,31.72,0.93,101.01
25/02/2019 17:30,57.28,31.64,1.04,101
25/02/2019 17:35,57.25,31.57,1.16,101
25/02/2019 17:40,57.22,31.52,1.3,101
25/02/2019 17:45,57.19,31.47,1.43,101
25/02/2019 17:50,57.17,31.37,1.42,101
25/02/2019 17:55,57.14,31.27,1.42,101.01
25/02/2019 18:00,57.11,31.06,1.26,101
25/02/2019 18:05,57.08,30.84,1.1,101
25/02/2019 18:10,57.06,30.68,1.24,101
25/02/2019 18:15,57.03,30.52,1.38,101
25/02/2019 18:20,57,30.36,1.52,101
25/02/2019 18:25,57.28,30.2,1.66,101
25/02/2019 18:30,57.56,29.96,2.06,101
25/02/2019 18:35,57.83,29.72,2.47,101.01
25/02/2019 18:40,58.11,29.55,2.62,101.02
25/02/2019 18:45,58.39,29.38,2.76,101.02
25/02/2019 18:50,58.67,29.08,2.76,101.02
25/02/2019 18:55,58.94,28.78,2.77,101.02
25/02/2019 19:00,59.22,28.58,2.65,101.02
25/02/2019 19:05,59.5,28.39,2.53,101.03
25/02/2019 19:10,59.78,28.18,2.53,101.04
25/02/2019 19:15,60.06,27.96,2.53,101.04
25/02/2019 19:20,60.33,27.7,2.74,101.05
25/02/2019 19:25,60.61,27.45,2.95,101.06
25/02/2019 19:30,60.89,27.18,3.27,101.06
25/02/2019 19:35,61.17,26.9,3.59,101.06
25/02/2019 19:40,61.44,26.62,3.91,101.05
25/02/2019 19:45,61.72,26.35,4.23,101.05
25/02/2019 19:50,62,26.11,4.93,101.05
25/02/2019 19:55,62.28,25.87,5.63,101.05
25/02/2019 20:00,62.56,25.84,5.87,101.06
25/02/2019 20:05,62.83,25.81,6.11,101.08
25/02/2019 20:10,63.11,25.54,6.91,101.09
25/02/2019 20:15,63.39,25.26,7.71,101.1
25/02/2019 20:20,63.67,25.28,7.66,101.12
25/02/2019 20:25,63.94,25.31,7.62,101.13
25/02/2019 20:30,64.22,25.26,7.82,101.14
25/02/2019 20:35,64.5,25.22,8.02,101.14
25/02/2019 20:40,64.78,25.12,8.57,101.15
25/02/2019 20:45,65.06,25.02,9.13,101.16
25/02/2019 20:50,65.33,24.96,9.58,101.16
25/02/2019 20:55,65.61,24.91,10.03,101.17
25/02/2019 21:00,65.89,24.74,10.19,101.19
25/02/2019 21:05,66.17,24.57,10.35,101.21
25/02/2019 21:10,66.44,24.39,10.43,101.22
25/02/2019 21:15,66.72,24.21,10.51,101.22
25/02/2019 21:20,67,24.11,10.78,101.24
25/02/2019 21:25,67,24.01,11.06,101.25
25/02/2019 21:30,67,23.95,11.08,101.26
25/02/2019 21:35,67,23.89,11.1,101.28
25/02/2019 21:40,67,23.67,11.68,101.28
25/02/2019 21:45,67,23.45,12.27,101.27
25/02/2019 21:50,67,23.3,12.64,101.27
25/02/2019 21:55,67,23.15,13.01,101.27
25/02/2019 22:00,67,22.8,14.4,101.28
25/02/2019 22:05,67,22.46,15.8,101.29
25/02/2019 22:10,67,21.69,18.59,101.3
25/02/2019 22:15,67,20.92,21.38,101.31
25/02/2019 22:20,67,20.46,23.44,101.31
25/02/2019 22:25,67,20,25.5,101.32
25/02/2019 22:30,67,19.53,27.56,101.32
25/02/2019 22:35,67,19.07,29.62,101.32
25/02/2019 22:40,67,18.78,33.3,101.32
25/02/2019 22:45,67,18.49,36.98,101.32
25/02/2019 22:50,67,18.4,38.71,101.32
25/02/2019 22:55,67,18.3,40.44,101.33
25/02/2019 23:00,67,18.44,41.26,101.34
25/02/2019 23:05,67,18.58,42.07,101.34
25/02/2019 23:10,67,18.34,44.31,101.34
25/02/2019 23:15,67,18.09,46.55,101.34
25/02/2019 23:20,67,17.87,48.2,101.34
25/02/2019 23:25,67,17.64,49.85,101.35
25/02/2019 23:30,67,17.48,50.66,101.35
25/02/2019 23:35,67,17.32,51.46,101.35
25/02/2019 23:40,67,17.16,52.26,101.35
25/02/2019 23:45,67,17,53.06,101.35
25/02/2019 23:50,67,17.11,53.95,101.35
25/02/2019 23:55,67,17.22,54.84,101.36
26/02/2019 0:00,67,17.28,54.7,101.36
26/02/2019 0:05,67,17.34,54.57,101.36
26/02/2019 0:10,67,17.41,54.43,101.35
26/02/2019 0:15,67,17.47,54.3,101.35
26/02/2019 0:20,67,17.53,54.16,101.35
26/02/2019 0:25,66.97,17.92,49.74,101.35
26/02/2019 0:30,66.94,18.3,45.32,101.35
26/02/2019 0:35,66.92,18.21,44.74,101.34
26/02/2019 0:40,66.89,18.12,44.16,101.34
26/02/2019 0:45,66.86,18.1,43.17,101.34
26/02/2019 0:50,66.83,18.08,42.18,101.34
26/02/2019 0:55,66.81,18.2,39.95,101.34
26/02/2019 1:00,66.78,18.33,37.72,101.34
26/02/2019 1:05,66.75,18.42,35.2,101.34
26/02/2019 1:10,66.72,18.51,32.68,101.35
26/02/2019 1:15,66.69,18.57,30.62,101.35
26/02/2019 1:20,66.67,18.62,28.56,101.36
26/02/2019 1:25,66.64,18.51,28.4,101.36
26/02/2019 1:30,66.61,18.4,28.24,101.36
26/02/2019 1:35,66.58,18.4,27.62,101.35
26/02/2019 1:40,66.56,18.39,26.99,101.35
26/02/2019 1:45,66.53,18.42,26.06,101.34
26/02/2019 1:50,66.5,18.44,25.13,101.34
26/02/2019 1:55,66.47,18.52,24.14,101.34
26/02/2019 2:00,66.44,18.59,23.14,101.33
26/02/2019 2:05,66.42,18.64,22.22,101.32
26/02/2019 2:10,66.39,18.69,21.29,101.31
26/02/2019 2:15,66.36,18.82,20.79,101.3
26/02/2019 2:20,66.33,18.94,20.29,101.3
26/02/2019 2:25,66.31,18.94,20.45,101.3
26/02/2019 2:30,66.28,18.93,20.62,101.3
26/02/2019 2:35,66.25,18.96,20.93,101.3
26/02/2019 2:40,66.22,18.99,21.24,101.29
26/02/2019 2:45,66.19,18.84,21.72,101.28
26/02/2019 2:50,66.17,18.7,22.2,101.28
26/02/2019 2:55,66.14,18.59,22.5,101.28
26/02/2019 3:00,66.11,18.48,22.8,101.27
26/02/2019 3:05,66.08,18.37,23.11,101.26
26/02/2019 3:10,66.06,18.26,23.41,101.26
26/02/2019 3:15,66.03,18.02,24.06,101.26
26/02/2019 3:20,66,17.79,24.7,101.25
26/02/2019 3:25,65.97,17.91,24.15,101.25
26/02/2019 3:30,65.95,18.03,23.6,101.25
26/02/2019 3:35,65.92,18.03,23.28,101.24
26/02/2019 3:40,65.89,18.02,22.96,101.24
26/02/2019 3:45,65.86,17.91,22.76,101.24
26/02/2019 3:50,65.84,17.8,22.57,101.24
26/02/2019 3:55,65.81,17.66,22.48,101.24
26/02/2019 4:00,65.78,17.53,22.4,101.24
26/02/2019 4:05,65.76,17.48,22.46,101.24
26/02/2019 4:10,65.73,17.43,22.52,101.24
26/02/2019 4:15,65.7,17.4,22.62,101.24
26/02/2019 4:20,65.68,17.37,22.73,101.23
26/02/2019 4:25,65.65,17.34,22.83,101.23
26/02/2019 4:30,65.62,17.54,22.87,101.23
26/02/2019 4:35,65.59,17.74,22.91,101.23
26/02/2019 4:40,65.57,18.1,21.76,101.23
26/02/2019 4:45,65.54,18.45,20.61,101.23
26/02/2019 4:50,65.51,18.62,19.95,101.23
26/02/2019 4:55,65.49,18.8,19.29,101.23
26/02/2019 5:00,65.46,18.77,19.33,101.22
26/02/2019 5:05,65.43,18.74,19.37,101.22
26/02/2019 5:10,65.41,18.76,19.27,101.22
26/02/2019 5:15,65.38,18.77,19.18,101.22
26/02/2019 5:20,65.35,18.72,19.09,101.22
26/02/2019 5:25,65.32,18.66,19,101.23
26/02/2019 5:30,65.3,18.64,18.7,101.23
26/02/2019 5:35,65.27,18.62,18.4,101.23
26/02/2019 5:40,65.24,18.58,18.18,101.24
26/02/2019 5:45,65.22,18.55,17.97,101.24
26/02/2019 5:50,65.19,18.42,18.01,101.24
26/02/2019 5:55,65.16,18.29,18.05,101.23
26/02/2019 6:00,65.14,18.18,17.92,101.24
26/02/2019 6:05,65.11,18.08,17.79,101.24
26/02/2019 6:10,65.08,17.98,17.68,101.24
26/02/2019 6:15,65.05,17.88,17.58,101.25
26/02/2019 6:20,65.03,17.88,17.3,101.26
26/02/2019 6:25,65,17.88,17.01,101.26
26/02/2019 6:30,64.97,18,16.48,101.26
26/02/2019 6:35,64.94,18.13,15.96,101.27
26/02/2019 6:40,64.92,18.1,15.95,101.28
26/02/2019 6:45,64.89,18.08,15.94,101.28
26/02/2019 6:50,64.86,18.04,16.04,101.28
26/02/2019 6:55,64.83,18.01,16.13,101.29
26/02/2019 7:00,64.81,17.98,16.23,101.29
26/02/2019 7:05,64.78,17.94,16.32,101.29
26/02/2019 7:10,64.75,17.9,16.42,101.3
26/02/2019 7:15,64.72,17.87,16.51,101.3
26/02/2019 7:20,64.69,17.76,16.89,101.3
26/02/2019 7:25,64.67,17.64,17.27,101.31
26/02/2019 7:30,64.64,17.57,17.48,101.32
26/02/2019 7:35,64.61,17.5,17.69,101.32
26/02/2019 7:40,64.58,17.45,18.04,101.32
26/02/2019 7:45,64.56,17.4,18.38,101.32
26/02/2019 7:50,64.53,17.62,18.55,101.32
26/02/2019 7:55,64.5,17.84,18.72,101.33
26/02/2019 8:00,64.47,18.24,18.55,101.34
26/02/2019 8:05,64.44,18.63,18.37,101.35
26/02/2019 8:10,64.42,19.11,18.38,101.35
26/02/2019 8:15,64.39,19.59,18.4,101.36
26/02/2019 8:20,64.36,20.19,17.72,101.36
26/02/2019 8:25,64.33,20.78,17.04,101.37
26/02/2019 8:30,64.31,21.3,16.26,101.37
26/02/2019 8:35,64.28,21.82,15.49,101.37
26/02/2019 8:40,64.25,22.34,14.71,101.38
26/02/2019 8:45,64.22,22.86,13.94,101.38
26/02/2019 8:50,64.19,23.38,13.16,101.38
26/02/2019 8:55,64.17,23.93,12.5,101.38
26/02/2019 9:00,64.14,24.48,11.83,101.39
26/02/2019 9:05,64.11,24.8,11.46,101.39
26/02/2019 9:10,64.08,25.13,11.08,101.39
26/02/2019 9:15,64.06,25.52,10.74,101.4
26/02/2019 9:20,64.03,25.92,10.39,101.41
26/02/2019 9:25,64,26.23,10.32,101.42
26/02/2019 9:30,63.97,26.54,10.24,101.43
26/02/2019 9:35,63.94,26.86,9.98,101.43
26/02/2019 9:40,63.92,27.17,9.73,101.43
26/02/2019 9:45,63.89,27.89,9.32,101.44
26/02/2019 9:50,63.86,28.61,8.92,101.44
26/02/2019 9:55,63.83,28.88,8.37,101.44
26/02/2019 10:00,63.81,29.15,7.82,101.44
26/02/2019 10:05,63.78,29.28,7.39,101.44
26/02/2019 10:10,63.75,29.41,6.95,101.43
26/02/2019 10:15,63.72,29.44,6.76,101.43
26/02/2019 10:20,63.69,29.48,6.58,101.43
26/02/2019 10:25,63.67,29.78,6.35,101.43
26/02/2019 10:30,63.64,30.07,6.12,101.43
26/02/2019 10:35,63.61,30.47,5.78,101.44
26/02/2019 10:40,63.58,30.87,5.45,101.44
26/02/2019 10:45,63.56,30.91,5.36,101.44
26/02/2019 10:50,63.53,30.95,5.26,101.45
26/02/2019 10:55,63.5,30.99,5.16,101.46
26/02/2019 11:00,63.47,31.03,5.07,101.46
26/02/2019 11:05,63.44,31.28,5.07,101.46
26/02/2019 11:10,63.42,31.53,5.08,101.46
26/02/2019 11:15,63.39,31.78,5.08,101.45
26/02/2019 11:20,63.36,32.03,5.08,101.45
26/02/2019 11:25,63.33,32.12,4.87,101.45
26/02/2019 11:30,63.31,32.2,4.66,101.45
26/02/2019 11:35,63.28,32.3,4.52,101.45
26/02/2019 11:40,63.25,32.41,4.38,101.45
26/02/2019 11:45,63.22,32.57,4.31,101.44
26/02/2019 11:50,63.19,32.73,4.25,101.43
26/02/2019 11:55,63.17,32.83,4.09,101.42
26/02/2019 12:00,63.14,32.93,3.93,101.41
26/02/2019 12:05,63.11,33.01,3.92,101.4
26/02/2019 12:10,63.08,33.09,3.91,101.39
26/02/2019 12:15,63.06,32.96,3.96,101.38
26/02/2019 12:20,63.03,32.82,4,101.38
26/02/2019 12:25,63,33.28,3.72,101.37
26/02/2019 12:30,63,33.74,3.44,101.36
26/02/2019 12:35,63,33.67,3.56,101.34
26/02/2019 12:40,63,33.59,3.67,101.31
26/02/2019 12:45,63,32.88,3.95,101.3
26/02/2019 12:50,63,32.17,4.23,101.3
26/02/2019 12:55,63,31.6,4.54,101.3
26/02/2019 13:00,63,31.04,4.85,101.29
26/02/2019 13:05,63,31.13,4.89,101.28
26/02/2019 13:10,63,31.22,4.93,101.27
26/02/2019 13:15,63,31.52,4.85,101.26
26/02/2019 13:20,63,31.82,4.77,101.26
26/02/2019 13:25,63,31.16,4.84,101.25
26/02/2019 13:30,63,30.5,4.91,101.24
26/02/2019 13:35,63,31.05,4.66,101.24
26/02/2019 13:40,63,31.6,4.42,101.24
26/02/2019 13:45,63,32.1,3.84,101.21
26/02/2019 13:50,63,32.48,3.81,101.2
26/02/2019 13:55,63,32.87,3.78,101.18
26/02/2019 14:00,63,32.87,3.46,101.18
26/02/2019 14:05,63,32.87,3.14,101.18
26/02/2019 14:10,63,32.23,3.58,101.17
26/02/2019 14:15,63,31.59,4.02,101.16
26/02/2019 14:20,63,31.54,4.1,101.16
26/02/2019 14:25,63,31.5,4.17,101.15
26/02/2019 14:30,63,31.16,4.14,101.15
26/02/2019 14:35,63,30.83,4.11,101.14
26/02/2019 14:40,63,31.18,4.22,101.14
26/02/2019 14:45,63,31.54,4.33,101.14
26/02/2019 14:50,63,31.79,4.05,101.13
26/02/2019 14:55,63,32.04,3.77,101.12
26/02/2019 15:00,63,32.18,3.54,101.12
26/02/2019 15:05,63,32.32,3.31,101.12
